color,num_voted_users,duration,gross,genres,Series_Title,num_critic_for_reviews,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,Released_Year,num_facebook_like,imdb_score,aspect_ratio
Color,28068,125.0,1172769.0, Biography,Find Me Guilty ,94.0,http://www.imdb.com/title/tt0419749/?ref_=fn_tt_tt_1,108.0,English,Germany,"R
",13000000.0,2006.0,18.0,7.1,
Color,351274,102.0,17738570.0, Drama,The Perks of Being a Wallflower ,364.0,http://www.imdb.com/title/tt1659337/?ref_=fn_tt_tt_1,457.0,English,USA,"PG-13
",13000000.0,2012.0,131.0,8.0,
Color,922,87.0,1200000.0, Action,Excessive Force ,19.0,http://www.imdb.com/title/tt0104215/?ref_=fn_tt_tt_1,23.0,English,USA,"R
",3000000.0,1993.0,107.0,5.1,
Color,14143,110.0,1150403.0, Biography,Infamous ,129.0,http://www.imdb.com/title/tt0420609/?ref_=fn_tt_tt_1,102.0,English,USA,"R
",13000000.0,2006.0,11.0,7.1,
Color,5254,120.0,403932.0, Drama,The Claim ,71.0,http://www.imdb.com/title/tt0218378/?ref_=fn_tt_tt_1,92.0,English,UK,"R
",20000000.0,2000.0,141.0,6.5,
Color,7199,91.0,1712111.0, Horror,The Vatican Tapes ,93.0,http://www.imdb.com/title/tt1524575/?ref_=fn_tt_tt_1,53.0,English,USA,"PG-13
",8495000.0,2015.0,32.0,4.5,
Color,82331,88.0,1024175.0, Action,Attack the Block ,399.0,http://www.imdb.com/title/tt1478964/?ref_=fn_tt_tt_1,297.0,English,UK,"R
",13000000.0,2011.0,18.0,6.6,
Color,31414,127.0,301305.0, Drama,In the Land of Blood and Honey ,110.0,http://www.imdb.com/title/tt1714209/?ref_=fn_tt_tt_1,180.0,Bosnian,USA,"R
",13000000.0,2011.0,51.0,4.3,
Color,88241,94.0,51872378.0, Crime,The Call ,285.0,http://www.imdb.com/title/tt1911644/?ref_=fn_tt_tt_1,266.0,English,USA,"R
",13000000.0,2013.0,23.0,6.7,
Color,90,115.0,31662.0, Action,Operation Chromite ,2.0,http://www.imdb.com/title/tt4939066/?ref_=fn_tt_tt_1,1.0,English,South Korea,,12620000.0,2016.0,139.0,6.8,
Color,5663,90.0,28399192.0, Action,The Crocodile Hunter: Collision Course ,61.0,http://www.imdb.com/title/tt0305396/?ref_=fn_tt_tt_1,106.0,English,Australia,"PG
",13000000.0,2002.0,332.0,5.4,
Color,77305,98.0,2035566.0, Biography,I Love You Phillip Morris ,242.0,http://www.imdb.com/title/tt1045772/?ref_=fn_tt_tt_1,162.0,English,France,"R
",13000000.0,2009.0,11.0,6.6,
Color,16281,100.0,, Adventure,Quest for Fire ,62.0,http://www.imdb.com/title/tt0082484/?ref_=fn_tt_tt_1,96.0,None,Canada,"R
",12500000.0,1981.0,23.0,7.4,
Color,26493,120.0,21078145.0, Biography,Antwone Fisher ,121.0,http://www.imdb.com/title/tt0168786/?ref_=fn_tt_tt_1,159.0,English,USA,"PG-13
",12500000.0,2002.0,22.0,7.3,
Color,14354,109.0,14060950.0, Drama,The Emperor's Club ,83.0,http://www.imdb.com/title/tt0283530/?ref_=fn_tt_tt_1,139.0,English,USA,"PG-13
",12500000.0,2002.0,14.0,6.9,
Color,163492,120.0,12281500.0, Action,True Romance ,122.0,http://www.imdb.com/title/tt0108399/?ref_=fn_tt_tt_1,460.0,English,USA,"R
",13000000.0,1993.0,15.0,8.0,
Color,9957,111.0,, Drama,Womb ,88.0,http://www.imdb.com/title/tt1216520/?ref_=fn_tt_tt_1,35.0,English,Germany,"Unrated
",3660000.0,2010.0,39.0,6.4,
Color,75675,100.0,10725228.0, Crime,Glengarry Glen Ross ,120.0,http://www.imdb.com/title/tt0104348/?ref_=fn_tt_tt_1,365.0,English,USA,"R
",12500000.0,1992.0,72.0,7.8,
Color,28483,109.0,214966.0, Crime,The Killer Inside Me ,225.0,http://www.imdb.com/title/tt0954947/?ref_=fn_tt_tt_1,176.0,English,USA,"R
",13000000.0,2010.0,48.0,6.1,
Color,14193,118.0,, Fantasy,Cat People ,130.0,http://www.imdb.com/title/tt0083722/?ref_=fn_tt_tt_1,106.0,English,USA,"R
",18000000.0,1982.0,21.0,6.1,
Color,24012,101.0,11956207.0, Horror,Sorority Row ,167.0,http://www.imdb.com/title/tt1232783/?ref_=fn_tt_tt_1,126.0,English,USA,"R
",16000000.0,2009.0,17.0,5.1,
 Black and White,3256,101.0,, Adventure,The Prisoner of Zenda ,7.0,http://www.imdb.com/title/tt0029442/?ref_=fn_tt_tt_1,44.0,English,USA,"Approved
",,1937.0,337.0,7.8,
Color,114762,106.0,5949693.0, Comedy,Lars and the Real Girl ,226.0,http://www.imdb.com/title/tt0805564/?ref_=fn_tt_tt_1,299.0,English,USA,"PG-13
",12000000.0,2007.0,19.0,7.4,
Color,132386,94.0,9030581.0, Drama,The Boy in the Striped Pajamas ,185.0,http://www.imdb.com/title/tt0914798/?ref_=fn_tt_tt_1,398.0,English,UK,"PG-13
",12500000.0,2008.0,38.0,7.8,
Color,79330,140.0,4157491.0, Crime,Dancer in the Dark ,177.0,http://www.imdb.com/title/tt0168629/?ref_=fn_tt_tt_1,690.0,English,Denmark,"R
",12800000.0,2000.0,95.0,8.0,
Color,5648,132.0,1508689.0, Drama,Oscar and Lucinda ,28.0,http://www.imdb.com/title/tt0119843/?ref_=fn_tt_tt_1,50.0,English,USA,"R
",16000000.0,1997.0,329.0,6.7,
Color,6921,99.0,1227324.0, Crime,The Funeral ,48.0,http://www.imdb.com/title/tt0116378/?ref_=fn_tt_tt_1,48.0,English,USA,"R
",12500000.0,1996.0,344.0,6.6,
Color,13371,90.0,4360548.0, Comedy,Solitary Man ,116.0,http://www.imdb.com/title/tt1294213/?ref_=fn_tt_tt_1,60.0,English,USA,"R
",15000000.0,2009.0,11.0,6.4,
Color,165792,105.0,26589953.0, Action,Machete ,391.0,http://www.imdb.com/title/tt0985694/?ref_=fn_tt_tt_1,392.0,English,USA,"R
",10500000.0,2010.0,44.0,6.7,
Color,14757,108.0,1039869.0, Biography,Casino Jack ,117.0,http://www.imdb.com/title/tt1194417/?ref_=fn_tt_tt_1,51.0,English,Canada,"R
",15000000.0,2010.0,26.0,6.2,
Color,61753,69.0,48092846.0, Animation,The Land Before Time ,24.0,http://www.imdb.com/title/tt0095489/?ref_=fn_tt_tt_1,133.0,English,USA,"G
",12500000.0,1988.0,5.0,7.3,
Color,31943,140.0,1110186.0, Action,Tae Guk Gi: The Brotherhood of War ,86.0,http://www.imdb.com/title/tt0386064/?ref_=fn_tt_tt_1,224.0,Korean,South Korea,"R
",12800000.0,2004.0,48.0,8.1,
 Black and White,2676,118.0,1089445.0, Comedy,The Perfect Game ,41.0,http://www.imdb.com/title/tt0473102/?ref_=fn_tt_tt_1,33.0,English,Canada,"PG
",12500000.0,2009.0,21.0,7.0,
Color,284252,122.0,204565000.0, Horror,The Exorcist ,304.0,http://www.imdb.com/title/tt0070047/?ref_=fn_tt_tt_1,1058.0,English,USA,"R
",8000000.0,1973.0,18.0,8.0,
Color,412454,124.0,260000000.0, Adventure,Jaws ,385.0,http://www.imdb.com/title/tt0073195/?ref_=fn_tt_tt_1,962.0,English,USA,"PG
",8000000.0,1975.0,21.0,8.0,
Color,315549,95.0,101736215.0, Comedy,American Pie ,145.0,http://www.imdb.com/title/tt0163651/?ref_=fn_tt_tt_1,789.0,English,USA,"R
",11000000.0,1999.0,43.0,7.0,
Color,12029,80.0,71442.0, Animation,Ernest & Celestine ,99.0,http://www.imdb.com/title/tt1816518/?ref_=fn_tt_tt_1,32.0,French,France,"PG
",9600000.0,2012.0,35.0,7.9,
Color,39798,94.0,79817937.0, Action,The Golden Child ,29.0,http://www.imdb.com/title/tt0091129/?ref_=fn_tt_tt_1,69.0,English,USA,"PG-13
",25000000.0,1986.0,27.0,5.9,
Color,34579,122.0,91547205.0, Comedy,Think Like a Man ,77.0,http://www.imdb.com/title/tt1621045/?ref_=fn_tt_tt_1,62.0,English,USA,"PG-13
",12000000.0,2012.0,94.0,6.6,
Color,22147,102.0,75074950.0, Comedy,Barbershop ,91.0,http://www.imdb.com/title/tt0303714/?ref_=fn_tt_tt_1,156.0,English,USA,"PG-13
",12000000.0,2002.0,770.0,6.3,
Color,91414,113.0,78900000.0, Action,Star Trek II: The Wrath of Khan ,148.0,http://www.imdb.com/title/tt0084726/?ref_=fn_tt_tt_1,359.0,English,USA,"PG
",11000000.0,1982.0,76.0,7.7,
Color,216486,86.0,72217000.0, Comedy,Ace Ventura: Pet Detective ,61.0,http://www.imdb.com/title/tt0109040/?ref_=fn_tt_tt_1,242.0,English,USA,"PG-13
",12000000.0,1994.0,42.0,6.9,
Color,71842,114.0,79568000.0, Sci-Fi,WarGames ,84.0,http://www.imdb.com/title/tt0086567/?ref_=fn_tt_tt_1,152.0,English,USA,"PG
",12000000.0,1983.0,93.0,7.1,
Color,66966,112.0,65500000.0, Crime,Witness ,83.0,http://www.imdb.com/title/tt0090329/?ref_=fn_tt_tt_1,175.0,English,USA,"R
",12000000.0,1985.0,28.0,7.4,
Color,57996,110.0,70011073.0, Action,Act of Valor ,216.0,http://www.imdb.com/title/tt1591479/?ref_=fn_tt_tt_1,349.0,English,USA,"R
",12000000.0,2012.0,15.0,6.5,
Color,90938,104.0,65269010.0, Crime,Step Up ,107.0,http://www.imdb.com/title/tt0462590/?ref_=fn_tt_tt_1,271.0,English,USA,"PG-13
",12000000.0,2006.0,41.0,6.5,
Color,42892,81.0,63071133.0, Animation,Beavis and Butt-Head Do America ,63.0,http://www.imdb.com/title/tt0115641/?ref_=fn_tt_tt_1,154.0,English,USA,"PG-13
",12000000.0,1996.0,14.0,6.8,
Color,239540,154.0,39647595.0, Crime,Jackie Brown ,140.0,http://www.imdb.com/title/tt0119396/?ref_=fn_tt_tt_1,462.0,English,USA,"R
",12000000.0,1997.0,83.0,7.5,
Color,113918,104.0,38087366.0, Adventure,Harold & Kumar Escape from Guantanamo Bay ,153.0,http://www.imdb.com/title/tt0481536/?ref_=fn_tt_tt_1,165.0,English,USA,"R
",12000000.0,2008.0,27.0,6.6,
Color,204327,84.0,64572496.0, Drama,Chronicle ,414.0,http://www.imdb.com/title/tt1706593/?ref_=fn_tt_tt_1,471.0,English,USA,"PG-13
",12000000.0,2012.0,32.0,7.1,
Color,9503,132.0,30400000.0, Drama,Yentl ,16.0,http://www.imdb.com/title/tt0086619/?ref_=fn_tt_tt_1,68.0,English,UK,"PG
",12000000.0,1983.0,13.0,6.6,
Color,45890,110.0,42365600.0, Adventure,Time Bandits ,139.0,http://www.imdb.com/title/tt0081633/?ref_=fn_tt_tt_1,177.0,English,UK,"PG
",5000000.0,1981.0,58.0,7.0,
Color,34219,93.0,37188667.0, Comedy,Crossroads ,111.0,http://www.imdb.com/title/tt0275022/?ref_=fn_tt_tt_1,578.0,English,USA,"PG-13
",12000000.0,2002.0,29.0,3.3,
Color,157051,88.0,54724272.0, Comedy,Project X ,229.0,http://www.imdb.com/title/tt1636826/?ref_=fn_tt_tt_1,261.0,English,USA,"R
",12000000.0,2012.0,29.0,6.7,
Color,76398,172.0,, Biography,Patton ,112.0,http://www.imdb.com/title/tt0066206/?ref_=fn_tt_tt_1,258.0,English,USA,"GP
",12000000.0,1970.0,35.0,8.0,
Color,97938,96.0,31597131.0, Drama,One Hour Photo ,207.0,http://www.imdb.com/title/tt0265459/?ref_=fn_tt_tt_1,605.0,English,USA,"R
",12000000.0,2002.0,57.0,6.8,
Color,57446,89.0,31691811.0, Horror,Quarantine ,198.0,http://www.imdb.com/title/tt1082868/?ref_=fn_tt_tt_1,369.0,English,USA,"R
",12000000.0,2008.0,33.0,6.0,
Color,44130,98.0,31397498.0, Horror,The Eye ,172.0,http://www.imdb.com/title/tt0406759/?ref_=fn_tt_tt_1,156.0,English,USA,"PG-13
",12000000.0,2008.0,19.0,5.4,
Color,5928,97.0,31179516.0, Comedy,Johnson Family Vacation ,45.0,http://www.imdb.com/title/tt0359517/?ref_=fn_tt_tt_1,49.0,English,USA,"PG-13
",12000000.0,2004.0,243.0,4.3,
Color,42644,93.0,31155435.0, Comedy,How High ,34.0,http://www.imdb.com/title/tt0278488/?ref_=fn_tt_tt_1,102.0,English,USA,"R
",12000000.0,2001.0,38.0,6.2,
Color,33850,85.0,27281507.0, Comedy,The Muppet Christmas Carol ,75.0,http://www.imdb.com/title/tt0104940/?ref_=fn_tt_tt_1,147.0,English,USA,"G
",12000000.0,1992.0,87.0,7.7,
 Black and White,61651,123.0,25776062.0, Biography,Frida ,128.0,http://www.imdb.com/title/tt0120679/?ref_=fn_tt_tt_1,271.0,English,USA,"R
",12000000.0,2002.0,79.0,7.4,
Color,12383,93.0,25240988.0, Documentary,Katy Perry: Part of Me ,68.0,http://www.imdb.com/title/tt2215719/?ref_=fn_tt_tt_1,50.0,English,USA,"PG
",12000000.0,2012.0,37.0,5.9,
Color,249688,126.0,124868837.0, Drama,The Fault in Our Stars ,326.0,http://www.imdb.com/title/tt2582846/?ref_=fn_tt_tt_1,548.0,English,USA,"PG-13
",12000000.0,2014.0,93.0,7.8,
Color,121676,121.0,22905674.0, Crime,Rounders ,128.0,http://www.imdb.com/title/tt0128442/?ref_=fn_tt_tt_1,290.0,English,USA,"R
",12000000.0,1998.0,49.0,7.4,
Color,21672,102.0,25277561.0, Comedy,Top Five ,161.0,http://www.imdb.com/title/tt2784678/?ref_=fn_tt_tt_1,93.0,English,USA,"R
",12000000.0,2014.0,33.0,6.5,
Color,3000,102.0,, Sci-Fi,Prophecy ,70.0,http://www.imdb.com/title/tt0079758/?ref_=fn_tt_tt_1,75.0,English,USA,"PG
",12000000.0,1979.0,902.0,5.4,
Color,62468,99.0,21133087.0, Horror,Stir of Echoes ,164.0,http://www.imdb.com/title/tt0164181/?ref_=fn_tt_tt_1,374.0,English,USA,"R
",12000000.0,1999.0,27.0,7.0,
Color,173172,55.0,, Action,Spartacus: War of the Damned             ,68.0,http://www.imdb.com/title/tt1442449/?ref_=fn_tt_tt_1,302.0,English,USA,"TV-MA
",,,31.0,8.6,
Color,76094,98.0,37707719.0, Biography,Philomena ,354.0,http://www.imdb.com/title/tt2431286/?ref_=fn_tt_tt_1,233.0,English,UK,"PG-13
",12000000.0,2013.0,37.0,7.6,
Color,19007,118.0,18761993.0, Comedy,The Upside of Anger ,125.0,http://www.imdb.com/title/tt0365885/?ref_=fn_tt_tt_1,219.0,English,USA,"R
",9000000.0,2005.0,549.0,6.9,
Color,20660,125.0,, Drama,The Boys from Brazil ,55.0,http://www.imdb.com/title/tt0077269/?ref_=fn_tt_tt_1,123.0,English,UK,"R
",12000000.0,1978.0,27.0,7.0,
Color,30462,104.0,18595716.0, Comedy,Aquamarine ,66.0,http://www.imdb.com/title/tt0429591/?ref_=fn_tt_tt_1,150.0,English,USA,"PG
",12000000.0,2006.0,16.0,5.3,
Color,63390,109.0,31990064.0, Drama,Paper Towns ,191.0,http://www.imdb.com/title/tt3622592/?ref_=fn_tt_tt_1,160.0,English,USA,"PG-13
",12000000.0,2015.0,91.0,6.4,
Color,3119,86.0,17321573.0, Comedy,My Baby's Daddy ,33.0,http://www.imdb.com/title/tt0332712/?ref_=fn_tt_tt_1,18.0,English,USA,"PG-13
",,2004.0,151.0,4.5,
 Black and White,91082,115.0,17613460.0, Adventure,Nebraska ,433.0,http://www.imdb.com/title/tt1821549/?ref_=fn_tt_tt_1,274.0,English,USA,"R
",12000000.0,2013.0,28.0,7.8,
Color,16646,92.0,21088568.0, Action,Tales from the Crypt: Demon Knight ,66.0,http://www.imdb.com/title/tt0114608/?ref_=fn_tt_tt_1,104.0,English,USA,"R
",13000000.0,1995.0,18.0,6.7,
Color,5794,86.0,17292381.0, Comedy,Max Keeble's Big Move ,37.0,http://www.imdb.com/title/tt0273799/?ref_=fn_tt_tt_1,69.0,English,USA,"PG
",12000000.0,2001.0,371.0,5.3,
Color,64682,94.0,16300302.0, Comedy,Young Adult ,325.0,http://www.imdb.com/title/tt1625346/?ref_=fn_tt_tt_1,203.0,English,USA,"R
",12000000.0,2011.0,69.0,6.3,
Color,196422,88.0,27829874.0, Action,Crank ,170.0,http://www.imdb.com/title/tt0479884/?ref_=fn_tt_tt_1,444.0,English,USA,"R
",12000000.0,2006.0,54.0,7.0,
Color,2301,93.0,13960203.0, Comedy,How to Be a Player ,11.0,http://www.imdb.com/title/tt0119326/?ref_=fn_tt_tt_1,15.0,English,USA,"R
",,1997.0,439.0,5.3,
Color,4052,100.0,12902790.0, Comedy,Living Out Loud ,24.0,http://www.imdb.com/title/tt0120722/?ref_=fn_tt_tt_1,88.0,English,USA,"R
",12000000.0,1998.0,242.0,6.6,
Color,10103,100.0,21520719.0, Comedy,Just Wright ,70.0,http://www.imdb.com/title/tt1407061/?ref_=fn_tt_tt_1,36.0,English,USA,"PG
",,2010.0,34.0,5.8,
Color,41226,113.0,12796277.0, Drama,Rachel Getting Married ,232.0,http://www.imdb.com/title/tt1084950/?ref_=fn_tt_tt_1,281.0,English,USA,"R
",,2008.0,23.0,6.7,
Color,16764,122.0,, Crime,The Postman Always Rings Twice ,34.0,http://www.imdb.com/title/tt0082934/?ref_=fn_tt_tt_1,48.0,English,USA,"R
",12000000.0,1981.0,1.0,6.6,
Color,60171,100.0,11634362.0, Biography,Girl with a Pearl Earring ,160.0,http://www.imdb.com/title/tt0335119/?ref_=fn_tt_tt_1,296.0,English,UK,"PG-13
",,2003.0,39.0,7.0,
Color,168203,149.0,11433134.0, Adventure,Das Boot ,96.0,http://www.imdb.com/title/tt0082096/?ref_=fn_tt_tt_1,426.0,German,West Germany,"R
",14000000.0,1981.0,11.0,8.4,
Color,12007,93.0,10198766.0, Comedy,Sorority Boys ,53.0,http://www.imdb.com/title/tt0279781/?ref_=fn_tt_tt_1,105.0,English,USA,"R
",12000000.0,2002.0,507.0,5.4,
Color,202341,123.0,15294553.0, Drama,About Time ,274.0,http://www.imdb.com/title/tt2194499/?ref_=fn_tt_tt_1,391.0,English,UK,"R
",12000000.0,2013.0,105.0,7.8,
Color,92295,119.0,11041228.0, Action,House of Flying Daggers ,248.0,http://www.imdb.com/title/tt0385004/?ref_=fn_tt_tt_1,420.0,Mandarin,China,"PG-13
",100000000.0,2004.0,38.0,7.6,
Color,41574,107.0,7918283.0, Drama,Arbitrage ,288.0,http://www.imdb.com/title/tt1764183/?ref_=fn_tt_tt_1,145.0,English,USA,"R
",12000000.0,2012.0,81.0,6.6,
Color,57349,106.0,22331028.0, Sci-Fi,Project Almanac ,177.0,http://www.imdb.com/title/tt2436386/?ref_=fn_tt_tt_1,177.0,English,USA,"PG-13
",12000000.0,2015.0,96.0,6.4,
Color,15412,109.0,8134217.0, Biography,Cadillac Records ,81.0,http://www.imdb.com/title/tt1042877/?ref_=fn_tt_tt_1,90.0,English,USA,"R
",12000000.0,2008.0,54.0,7.0,
Color,6965,81.0,6982680.0, Comedy,Screwed ,29.0,http://www.imdb.com/title/tt0156323/?ref_=fn_tt_tt_1,69.0,English,USA,"PG-13
",10000000.0,2000.0,262.0,5.7,
Color,23383,95.0,6739141.0, Action,Fortress ,58.0,http://www.imdb.com/title/tt0106950/?ref_=fn_tt_tt_1,68.0,English,Australia,"R
",8000000.0,1992.0,1.0,5.9,
Color,12197,86.0,5542025.0, Comedy,For Your Consideration ,144.0,http://www.imdb.com/title/tt0470765/?ref_=fn_tt_tt_1,150.0,English,USA,"PG-13
",12000000.0,2006.0,650.0,6.3,
 Black and White,20576,113.0,5032496.0, Comedy,Celebrity ,114.0,http://www.imdb.com/title/tt0120533/?ref_=fn_tt_tt_1,161.0,English,USA,"R
",12000000.0,1998.0,652.0,6.3,
Color,20000,116.0,6754898.0, Comedy,Running with Scissors ,132.0,http://www.imdb.com/title/tt0439289/?ref_=fn_tt_tt_1,188.0,English,USA,"R
",12000000.0,2006.0,15.0,6.2,
Color,23606,81.0,4922166.0, Comedy,From Justin to Kelly ,60.0,http://www.imdb.com/title/tt0339034/?ref_=fn_tt_tt_1,304.0,English,USA,"PG
",12000000.0,2003.0,21.0,2.1,
Color,4961,108.0,4903000.0, Comedy,Girl 6 ,30.0,http://www.imdb.com/title/tt0116414/?ref_=fn_tt_tt_1,33.0,English,USA,"R
",12000000.0,1996.0,251.0,5.0,
Color,18632,119.0,4717455.0, Mystery,In the Cut ,138.0,http://www.imdb.com/title/tt0199626/?ref_=fn_tt_tt_1,354.0,English,Australia,"R
",12000000.0,2003.0,656.0,5.3,
Color,29613,110.0,3148482.0, Drama,Two Lovers ,190.0,http://www.imdb.com/title/tt1103275/?ref_=fn_tt_tt_1,98.0,English,USA,"R
",12000000.0,2008.0,28.0,7.1,
Color,5016,109.0,2326407.0, Drama,Last Orders ,61.0,http://www.imdb.com/title/tt0253200/?ref_=fn_tt_tt_1,99.0,English,UK,"R
",12000000.0,2001.0,305.0,7.0,
Color,763,100.0,, Adventure,The Pursuit of D.B. Cooper ,2.0,http://www.imdb.com/title/tt0082958/?ref_=fn_tt_tt_1,10.0,English,USA,"PG
",12000000.0,1981.0,135.0,5.7,
Color,29990,101.0,2060953.0, Fantasy,Ravenous ,131.0,http://www.imdb.com/title/tt0129332/?ref_=fn_tt_tt_1,316.0,English,Czech Republic,"R
",12000000.0,1999.0,49.0,7.1,
Color,56654,97.0,3950294.0, Comedy,Charlie Bartlett ,146.0,http://www.imdb.com/title/tt0423977/?ref_=fn_tt_tt_1,124.0,English,USA,"R
",12000000.0,2007.0,37.0,7.0,
Color,55516,141.0,2835886.0, Drama,The Great Beauty ,280.0,http://www.imdb.com/title/tt2358891/?ref_=fn_tt_tt_1,124.0,Italian,Italy,"Not Rated
",9200000.0,2013.0,29.0,7.7,
Color,12047,104.0,1779284.0, Comedy,The Dangerous Lives of Altar Boys ,78.0,http://www.imdb.com/title/tt0238924/?ref_=fn_tt_tt_1,122.0,English,USA,"R
",12000000.0,2002.0,677.0,7.1,
Color,84620,99.0,1702277.0, Drama,Stoker ,469.0,http://www.imdb.com/title/tt1682180/?ref_=fn_tt_tt_1,235.0,English,UK,"R
",12000000.0,2013.0,27.0,6.8,
 Black and White,41496,129.0,261481.0, Drama,2046 ,194.0,http://www.imdb.com/title/tt0212712/?ref_=fn_tt_tt_1,210.0,Cantonese,Hong Kong,"R
",12000000.0,2004.0,35.0,7.5,
Color,8014,91.0,1506998.0, Crime,Married Life ,121.0,http://www.imdb.com/title/tt0804505/?ref_=fn_tt_tt_1,50.0,English,USA,"PG-13
",12000000.0,2007.0,314.0,6.3,
Color,6454,100.0,860002.0, Adventure,Duma ,38.0,http://www.imdb.com/title/tt0361715/?ref_=fn_tt_tt_1,43.0,English,USA,"PG
",12000000.0,2005.0,11.0,7.3,
Color,16863,111.0,548934.0, Drama,Ondine ,123.0,http://www.imdb.com/title/tt1235796/?ref_=fn_tt_tt_1,57.0,English,Ireland,"PG-13
",12000000.0,2009.0,48.0,6.8,
Color,18520,114.0,447750.0, Crime,Brother ,81.0,http://www.imdb.com/title/tt0222851/?ref_=fn_tt_tt_1,133.0,English,USA,"R
",10000000.0,2000.0,12.0,7.2,
Color,12559,86.0,333976.0, Comedy,Welcome to Collinwood ,72.0,http://www.imdb.com/title/tt0271259/?ref_=fn_tt_tt_1,90.0,English,USA,"R
",12000000.0,2002.0,423.0,6.4,
Color,1427,107.0,141853.0, Comedy,Critical Care ,25.0,http://www.imdb.com/title/tt0118901/?ref_=fn_tt_tt_1,12.0,English,Australia,"R
",12000000.0,1997.0,88.0,6.0,
Color,12125,90.0,303439.0, Drama,The Life Before Her Eyes ,78.0,http://www.imdb.com/title/tt0815178/?ref_=fn_tt_tt_1,78.0,English,USA,"R
",8000000.0,2007.0,1.0,6.4,
Color,2551,103.0,793352.0, Comedy,Darling Companion ,57.0,http://www.imdb.com/title/tt1730687/?ref_=fn_tt_tt_1,25.0,English,USA,"PG-13
",,2012.0,13.0,5.1,
Color,14831,120.0,214202.0, Crime,Trade ,69.0,http://www.imdb.com/title/tt0399095/?ref_=fn_tt_tt_1,75.0,English,Germany,"R
",12000000.0,2007.0,23.0,7.5,
Color,5603,140.0,195888.0, Drama,Fateless ,73.0,http://www.imdb.com/title/tt0367082/?ref_=fn_tt_tt_1,45.0,Hungarian,Hungary,"R
",2500000000.0,2005.0,607.0,7.1,
Color,6884,110.0,175370.0, Comedy,Breakfast of Champions ,42.0,http://www.imdb.com/title/tt0120618/?ref_=fn_tt_tt_1,133.0,English,USA,"R
",12000000.0,1999.0,458.0,4.6,
Color,2410,95.0,190666.0, Comedy,"A Woman, a Gun and a Noodle Shop ",101.0,http://www.imdb.com/title/tt1428556/?ref_=fn_tt_tt_1,20.0,Mandarin,China,"R
",,2009.0,784.0,5.7,
Color,27052,95.0,, Mystery,Cypher ,82.0,http://www.imdb.com/title/tt0284978/?ref_=fn_tt_tt_1,124.0,English,USA,"R
",7500000.0,2002.0,14.0,6.8,
 Black and White,8429,133.0,119922.0, Drama,City of Life and Death ,149.0,http://www.imdb.com/title/tt1124052/?ref_=fn_tt_tt_1,62.0,Mandarin,China,"R
",12000000.0,2009.0,23.0,7.7,
Color,408,89.0,, Animation,Legend of Kung Fu Rabbit ,5.0,http://www.imdb.com/title/tt1876517/?ref_=fn_tt_tt_1,12.0,Mandarin,China,"PG
",,2011.0,211.0,3.2,
Color,4899,138.0,, Action,Space Battleship Yamato ,44.0,http://www.imdb.com/title/tt1477109/?ref_=fn_tt_tt_1,49.0,Japanese,Japan,"TV-14
",12000000.0,2010.0,23.0,6.1,
Color,12128,113.0,17149.0, Action,5 Days of War ,74.0,http://www.imdb.com/title/tt1486193/?ref_=fn_tt_tt_1,61.0,English,Georgia,"R
",20000000.0,2011.0,48.0,5.6,
Color,64423,99.0,, Fantasy,Triangle ,156.0,http://www.imdb.com/title/tt1187064/?ref_=fn_tt_tt_1,293.0,English,UK,"R
",12000000.0,2009.0,13.0,6.9,
Color,314,111.0,14616.0, Drama,10 Days in a Madhouse ,1.0,http://www.imdb.com/title/tt3453052/?ref_=fn_tt_tt_1,10.0,English,USA,"R
",12000000.0,2015.0,26.0,7.5,
Color,21034,99.0,91443253.0, Biography,Heaven Is for Real ,82.0,http://www.imdb.com/title/tt1929263/?ref_=fn_tt_tt_1,153.0,English,USA,"PG
",12000000.0,2014.0,23.0,5.8,
Color,600996,102.0,30093107.0, Comedy,Snatch ,151.0,http://www.imdb.com/title/tt0208092/?ref_=fn_tt_tt_1,726.0,English,UK,"R
",6000000.0,2000.0,27.0,8.3,
Color,105,89.0,, Family,Dancin' It's On ,3.0,http://www.imdb.com/title/tt2598580/?ref_=fn_tt_tt_1,7.0,English,USA,"PG
",12000000.0,2015.0,634.0,2.8,
Color,63855,103.0,57469179.0, Fantasy,Pet Sematary ,98.0,http://www.imdb.com/title/tt0098084/?ref_=fn_tt_tt_1,248.0,English,USA,"R
",11500000.0,1989.0,64.0,6.6,
Color,3466,134.0,48856.0, Drama,Madadayo ,25.0,http://www.imdb.com/title/tt0107474/?ref_=fn_tt_tt_1,40.0,Japanese,Japan,,11900000.0,1993.0,355.0,7.5,
Color,3737,100.0,, Drama,The Cry of the Owl ,35.0,http://www.imdb.com/title/tt1034302/?ref_=fn_tt_tt_1,27.0,English,UK,"R
",11500000.0,2009.0,443.0,6.0,
Color,117,130.0,, Drama,A Tale of Three Cities ,6.0,http://www.imdb.com/title/tt3682770/?ref_=fn_tt_tt_1,6.0,Chinese,China,,12000000.0,2015.0,4.0,6.2,
Color,142293,106.0,148170000.0, Comedy,Gremlins ,183.0,http://www.imdb.com/title/tt0087363/?ref_=fn_tt_tt_1,245.0,English,USA,"PG
",11000000.0,1984.0,14.0,7.2,
